codigo_ibge,municipio,taxa_cvli,taxa_estupro_total,taxa_furto_outros,taxa_furto_veiculo,taxa_lesao_dolosa,taxa_roubo_outros,taxa_roubo_veiculo,taxa_tentativa_homicidio,taxa_trafico,pib_percapita,prop_esgoto_adequado,prop_lixo_coletado,renda_domiciliar_mediana,taxa_alfabetizacao,taxa_urbanizacao,i_amb_ord,i_cidade_ord,i_educ_ord,i_fiscal_ord,i_gov_ti_ord,i_planejamento_ord,i_saude_ord
3503950,Aspásia,-0.5713052777266532,-0.04538203109194605,-0.5196057376230003,-1.1261512470253308,0.048346856733438595,-0.7026618289518174,-0.4186188692697648,0.5125340382383181,-1.5463816862554112,-0.21881770993035207,-0.23825703577463742,-0.708602889361011,0.12520521268149487,-0.9269100957308443,-0.2536460338181062,-0.27969609079756,-0.2922062152160345,-0.19626930613365307,0.29831703052621333,-0.21042373164548486,0.04559027037543724,0.4980451433074793
3504008,Assis,0.1639136090270814,-0.10873472439162248,0.3371325532166787,0.22483717745425386,0.1713903876185141,0.14591329475987735,-0.0034255797775237552,0.08972016416798313,0.13327059073270914,-0.03810260003386415,0.32481529631252654,0.2723946071031674,0.535520203124744,0.562863642925503,0.3070987395704162,-0.27969609079756,0.230142788715436,0.138998664380325,0.4917683781432653,0.3417729532466929,1.0087575969196543,0.1346219032838301
3504107,Atibaia,-0.035625133073495255,-0.07988604582822745,0.14818773739732297,0.0899607901572756,-0.20004577792942693,0.2595877388658272,0.3211684196624279,-0.11251079424798988,0.11061254725806685,0.14018910526645925,-0.25558660990338894,0.3125639411150125,0.6554949001150445,0.37830958276359733,0.09938169870831043,-0.27969609079756,0.230142788715436,0.3066829448624137,0.10486568290916139,-0.32084981616853203,-0.19516544429171995,0.1346219032838301
3504206,Auriflama,-0.5713052777266532,-0.20075703273230597,-0.13456556924360424,-0.125087472392864,-0.008409662796631008,0.041084828367185036,-0.4186188692697648,0.19649322327188828,0.20866976276190868,-0.2899440909856087,0.2170202327138789,0.0648819598389666,0.12520521268149487,-0.0041397949213160656,0.11991220369469031,-0.11551509795064197,-0.16162875852184783,0.47431693011940274,0.29831703052621333,0.010461568539080387,-0.19516544429171995,-0.04714423566589192
3504305,Avaí,0.15314523465022353,0.3397583143040973,0.046592811280899156,0.18284092917865508,0.6067633230357502,-0.09879174844040829,0.04408987252860941,0.20437671188251566,0.5082160814827432,0.6415408197106535,0.10969985813229055,-0.25957459301958596,-0.31543093485284174,-0.219823455592459,-0.6401268416390727,0.048715154120052624,-0.2922062152160345,-0.3639535866157418,-0.4755464011504005,-0.32084981616853203,-0.19516544429171995,-0.04714423566589192
3504404,Avanhandava,0.2046568250559112,0.09669315743510133,-0.13517762959739615,0.11084760731092352,-0.22736238849027893,-0.06374891468084909,-0.1215339737670249,0.12438739057712947,0.28242236382351915,-0.4490155782080808,0.37428839979349693,0.07535021478831343,-0.40302574007952585,-0.01748105228241821,-0.02840645771243558,0.21289614696697068,-0.031012124672937343,0.6419509153763917,0.29831703052621333,0.12088765306212759,-0.19516544429171995,0.1346219032838301
3504503,Avaré,0.031150775526513578,0.22088473504972705,0.06148148109871055,-0.014781033123318202,0.2955477550427299,0.03298153492969871,-0.17363164250711488,-0.09759415067639904,0.13992206870523777,-0.019474432938122416,0.2605269071418363,0.22214135741816288,0.12520521268149487,0.3849802114441484,0.26579333476613426,-0.27969609079756,0.7525309698016303,-0.3639535866157418,0.10486568290916139,0.010461568539080387,-0.19516544429171995,-0.41056747568954105
3504602,Bady Bassitt,0.08033638238295437,0.02057855840077101,-0.21937632972816895,0.12721306569050161,-0.054735283945908465,-0.08026905672652584,0.08749354388578058,-0.04709680294710076,-0.07284870213189026,-0.4344370414187322,0.2514435246263947,0.27590588910222197,0.5214245970634277,0.6028874150088094,0.28815599112835383,-0.27969609079756,-0.2922062152160345,-0.5315875718727309,0.29831703052621333,-0.32084981616853203,-0.19516544429171995,0.1346219032838301
3504701,Balbinos,0.771976690244483,-1.985981870557469,-0.631424681121749,-0.02399615791482488,1.2337346971272667,-0.7026618289518174,-0.4186188692697648,0.01605120180015729,0.11755247663617369,-0.6078546074638245,0.14106596883203107,-0.04560020600438616,0.16123929811055374,0.49393381322647734,0.3433934773432093,-0.27969609079756,-0.2922062152160345,-0.3639535866157418,-0.08864370591629663,-0.32084981616853203,-0.19516544429171995,-0.592333614639263
3504800,Bálsamo,0.25058597530522264,0.1413403867109885,-0.04947605753331348,0.006457305624995976,0.010370336233861707,0.07498747774054562,0.10632556943004404,-0.054221773717289645,-0.06818798059635703,-0.17386488338430803,0.22913001860628956,0.17441838911843835,0.12520521268149487,0.331615181999743,0.19551168464231097,0.7054883847315013,-0.2922062152160345,0.138998664380325,-0.28209505353334857,-0.32084981616853203,0.5271739336475457,0.3163335232956547
3504909,Bananal,-0.5713052777266532,-0.20176225698134034,-0.2690370763325791,-0.182843209476147,0.0287605039936149,-0.12167917976062953,-0.4186188692697648,0.3057221514444469,-0.059218412880493496,-0.39098072232320175,0.0016962511107930754,0.035306477906728403,-0.5925567501913962,-0.05083419568517041,-0.18214929317265133,-0.27969609079756,-0.2922062152160345,-0.5315875718727309,0.29831703052621333,-0.32084981616853203,-0.19516544429171995,-0.22885585567771652
3505005,Barão de Antonina,0.220729123227873,0.09029173600989983,-0.7246539540223128,-0.20384956368434629,-0.015070448790714572,-0.7026618289518174,-0.4186188692697648,-0.803595461116235,-0.35960186572139674,-0.5624868377365949,0.038555317556617834,0.31131956646815356,-0.988614281841028,-0.13977591142584928,-0.6206586746573837,-0.27969609079756,-0.2922062152160345,-0.02863532087666403,0.4917683781432653,-0.09996451598396681,-0.19516544429171995,0.3163335232956547
